location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total
unit,°C,mm,%,km/h,°,%
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total
20250817T1700,25.500246,0.0,43.82942,11.659777,8.880646,1.0
20250817T1800,23.910246,0.0,44.204403,11.165805,1.8475952,1.0
20250817T1900,21.930244,0.0,50.2672,10.805999,358.09085,4.0
20250817T2000,20.120245,0.0,55.87467,9.72,360.0,5.0
20250817T2100,18.780245,0.0,61.161503,7.5942073,5.440323,11.0
20250817T2200,18.000246,0.0,61.675304,5.6920996,18.434952,19.0
20250817T2300,17.080246,0.0,65.42408,5.95906,25.016876,17.0
20250818T0000,16.050245,0.0,68.25229,6.6185193,22.380127,11.0
20250818T0100,15.5602455,0.0,70.67263,6.763786,25.201126,13.500001
20250818T0200,14.940246,0.0,75.557526,6.489992,33.690063,21.900002
20250818T0300,14.630245,0.0,77.50384,6.151683,20.556046,25.500002
20250818T0400,14.610246,0.0,77.812355,6.379216,16.389526,24.300001
20250818T0500,13.960245,0.0,81.77077,6.0347,17.35402,16.5
20250818T0600,16.080246,0.0,72.64169,5.6920996,18.434952,2.0
20250818T0700,18.450245,0.0,62.86165,6.12,28.07248,1.0
20250818T0800,20.660246,0.0,56.310215,6.989936,34.508514,1.0
20250818T0900,22.720245,0.0,52.24493,6.489992,33.690063,1.0
20250818T1000,24.580246,0.0,47.332096,8.373386,25.463333,0.0
20250818T1100,26.180244,0.0,42.90291,8.714677,38.290146,0.0
20250818T1200,27.990246,0.0,39.481194,7.8954163,46.847595,0.0
20250818T1300,28.440245,0.0,37.06292,8.14587,44.999985,0.0
20250818T1400,29.080246,0.0,35.42414,8.942214,40.100906,0.0
20250818T1500,29.250246,0.0,34.386814,8.78872,34.99202,0.0
20250818T1600,28.950245,0.0,34.829926,8.78872,34.99202,0.0
20250818T1700,27.960245,0.0,36.320683,8.587338,33.023865,0.0
20250818T1800,25.810246,0.0,40.427097,5.4833565,23.198593,0.0
20250818T1900,22.110245,0.0,52.88412,7.8625183,15.945404,0.0
20250818T2000,20.410246,0.0,62.112694,7.42159,22.833649,0.0
20250818T2100,20.080246,0.0,64.32165,6.489992,33.690063,0.0
20250818T2200,19.630245,0.0,66.7605,6.297428,30.963745,0.0
20250818T2300,17.970245,0.0,74.77864,6.4096174,38.157227,0.0
20250819T0000,16.030245,0.0,84.00319,4.5820518,44.999985,0.0
20250819T0100,14.960245,0.0,88.76642,4.6800003,67.380135,0.0
20250819T0200,14.800245,0.0,91.531876,3.8773184,68.19859,1.0
20250819T0300,14.150246,0.0,91.12845,3.2599385,83.65981,2.7
20250819T0400,14.340245,0.0,90.84233,2.968636,75.96376,8.1
20250819T0500,14.180245,0.0,90.05621,3.6,89.99999,5.4
20250819T0600,17.310246,0.0,79.933235,3.8773184,111.80141,4.2000003
20250819T0700,20.680244,0.0,64.91792,4.0249224,116.56505,5.0
20250819T0800,23.450245,0.0,55.35985,4.198285,120.96376,9.900001
20250819T0900,26.320246,0.0,48.96393,3.0547013,135.0,12.0
20250819T1000,27.680244,0.0,45.39118,1.08,360.0,11.700001
20250819T1100,29.050245,0.0,41.546787,0.35999998,270.0,9.6
20250819T1200,30.830246,0.0,35.936188,1.484318,194.03624,1.5
20250819T1300,31.320246,0.0,31.942553,2.5959969,236.30994,1.8000001
20250819T1400,31.110245,0.0,29.466175,4.73506,261.25385,9.3
20250819T1500,31.290245,0.0,28.225887,5.8603754,280.61966,7.5000005
20250819T1600,29.930244,0.0,29.516027,6.830519,288.43497,18.6
20250819T1700,29.230246,0.0,29.68081,6.28713,283.2405,25.0
20250819T1800,27.700245,0.0,32.36791,7.2359104,275.7106,30.000002
20250819T1900,25.410246,0.0,44.592243,14.759999,257.31964,29.7
20250819T2000,24.740246,0.0,49.31066,14.145756,255.25644,54.0
20250819T2100,23.140245,0.0,62.167664,12.303366,249.44395,70.0
20250819T2200,21.780245,0.0,74.977516,5.95906,244.98311,99.0
20250819T2300,21.260244,0.2,78.55377,3.6,233.1301,97.0
20250820T0000,20.620245,0.1,81.774124,3.396233,212.00539,86.0
20250820T0100,20.130245,0.3,83.60586,4.8433046,221.98721,33.0
20250820T0200,19.980246,0.2,85.08889,5.00128,210.25644,78.0
20250820T0300,19.560246,0.4,87.34608,5.3999996,216.8699,92.0
20250820T0400,19.230246,0.5,90.304535,4.6938257,212.47119,98.0
20250820T0500,18.970245,0.4,93.66496,3.319036,220.6013,92.0
20250820T0600,19.100245,0.2,94.38256,4.39436,235.00798,59.0
20250820T0700,19.540245,0.2,91.07022,4.3498964,245.55606,85.0
20250820T0800,20.360245,0.3,85.397446,2.968636,255.96376,83.0
20250820T0900,21.570246,0.3,79.49784,1.609969,243.43495,100.0
20250820T1000,21.790245,0.2,79.12725,4.6938252,184.39871,56.0
20250820T1100,22.530245,0.2,72.2525,3.7064266,209.05461,54.0
20250820T1200,23.500246,0.0,68.37277,1.835647,101.30993,51.0
20250820T1300,24.440245,0.0,62.89753,3.319036,77.47118,53.0
20250820T1400,24.090246,0.4,62.700123,5.1165614,39.2894,42.0
20250820T1500,23.080246,1.0,66.2308,3.7064266,29.05458,54.0
20250820T1600,22.060246,1.0,69.366264,3.671294,348.69006,66.0
20250820T1700,20.450245,0.2,77.88821,5.315336,298.30078,85.0
20250820T1800,19.650246,0.2,83.81837,5.1919937,303.69006,79.0
20250820T1900,19.280245,1.2,86.712395,2.2768397,341.56506,91.0
20250820T2000,18.510244,1.9,92.34603,3.4152596,288.43497,86.0
20250820T2100,18.300245,1.4,94.77125,4.6938252,274.3987,91.0
20250820T2200,17.910246,1.2,96.641945,4.6102495,231.3402,95.0
20250820T2300,17.830246,1.1,97.008965,3.319036,220.6013,94.0
20250821T0000,17.760244,1.5,97.254295,3.6,216.8699,75.0
20250821T0100,17.650246,2.4,97.62366,3.563818,225.0,100.0
20250821T0200,17.630245,3.1,97.25187,4.3349743,228.36647,100.0
20250821T0300,17.540245,3.4,97.12655,3.6,233.1301,100.0
20250821T0400,17.510244,3.7,96.08035,3.219938,243.43495,96.0
20250821T0500,17.380245,3.8,96.445,3.6,216.8699,100.0
20250821T0600,17.410246,3.2,95.46667,4.3349743,228.36647,100.0
20250821T0700,17.550245,2.1,95.22804,4.3498964,245.55606,96.0
20250821T0800,17.450245,1.9,96.07869,4.6938252,274.3987,100.0
20250821T0900,17.690245,1.4,95.41493,5.0142193,291.0375,100.0
20250821T1000,18.070246,1.2,93.14917,4.896529,252.89728,97.0
20250821T1100,18.380245,0.9,93.63874,8.759178,279.46234,85.0
20250821T1200,18.810246,0.9,92.59663,7.342588,281.30994,86.0
20250821T1300,19.210245,0.4,90.245995,6.379216,286.38956,91.0
20250821T1400,19.240246,0.5,89.45077,5.3517847,289.6538,90.0
20250821T1500,19.070246,0.6,90.5804,5.2416787,285.9454,90.0
20250821T1600,19.060246,0.2,89.892815,4.3349743,265.23636,100.0
20250821T1700,18.890245,0.1,90.39607,5.00128,239.74356,98.0
20250821T1800,18.730246,0.3,94.42791,4.8433046,228.01279,83.0
20250821T1900,18.130245,0.9,95.91461,6.489992,236.30994,84.0
20250821T2000,17.650246,0.8,97.4378,6.8777895,227.1211,78.0
20250821T2100,17.450245,0.5,98.18082,6.3690495,222.7094,85.0
20250821T2200,17.140245,0.1,96.74736,6.8777895,227.1211,87.0
20250821T2300,16.850245,0.0,97.23694,5.495161,238.3925,70.0
20250822T0000,16.460245,0.0,97.66659,4.829907,243.43495,58.0
20250822T0100,16.120245,0.0,98.35352,4.73506,261.25385,72.0
20250822T0200,15.860246,0.0,98.79432,4.379589,279.46234,69.0
20250822T0300,15.630245,0.0,98.094124,4.0249224,296.56506,53.0
20250822T0400,15.450245,0.0,97.08235,4.3498964,294.44397,60.0
20250822T0500,15.360246,0.0,96.14185,4.39436,304.99203,56.0
20250822T0600,15.970245,0.0,92.02361,5.495161,328.39252,58.0
20250822T0700,17.130245,0.0,81.59487,6.379216,343.61047,37.0
20250822T0800,17.870245,0.0,74.1272,7.9526596,354.8056,23.0
20250822T0900,19.100245,0.0,70.194954,7.928178,357.39746,16.0
20250822T1000,19.680244,0.0,68.09477,7.2359104,354.28943,51.0
20250822T1100,21.110245,0.0,61.907475,8.707238,352.875,66.0
20250822T1200,21.650246,0.0,57.53467,9.3876505,355.60132,82.0
20250822T1300,22.320246,0.0,54.461895,9.746631,355.7636,78.0
20250822T1400,22.600245,0.0,52.559284,9.3669195,357.79742,87.0
20250822T1500,22.510244,0.0,51.197853,10.105681,355.91437,92.0
20250822T1600,21.830246,0.0,53.197426,10.440001,360.0,84.0
20250822T1700,21.030245,0.0,56.17974,9.3669195,2.202591,85.0
20250822T1800,19.610245,0.0,62.13322,6.849467,356.98724,87.0
20250822T1900,17.890245,0.0,71.451675,6.162207,353.29016,94.0
20250822T2000,17.550245,0.0,72.6228,6.924738,351.02737,94.0
20250822T2100,16.990246,0.0,74.07117,7.6367526,351.8699,93.0
20250822T2200,15.900246,0.0,72.36636,4.0249224,349.69516,75.0
20250822T2300,15.450245,0.0,74.19377,4.802999,347.00537,52.0
20250823T0000,15.200245,0.0,73.9015,5.5887027,345.0686,51.0
20250823T0100,14.280245,0.0,75.4955,4.802999,347.00537,38.0
20250823T0200,13.630245,0.0,77.44793,4.1046314,344.74487,35.0
20250823T0300,13.100245,0.0,77.729774,4.510787,331.38956,41.0
20250823T0400,12.450245,0.0,80.46952,5.00128,329.7436,37.0
20250823T0500,12.440246,0.0,80.960106,5.1165614,320.7106,34.0
20250823T0600,13.360246,0.0,76.93481,3.6,323.13013,35.0
20250823T0700,15.0602455,0.0,69.44004,3.4152596,341.56506,31.0
20250823T0800,17.000246,0.0,61.148537,4.802999,347.00537,20.0
20250823T0900,18.660246,0.0,55.913727,5.8603754,349.38034,15.0
20250823T1000,19.300245,0.0,51.473274,4.3349743,4.7636414,39.0
20250823T1100,19.930244,0.0,48.523884,6.2145634,349.992,97.0
20250823T1200,20.650246,0.0,47.87326,7.289444,339.77515,100.0
20250823T1300,21.030245,0.0,46.920094,7.628263,340.70996,100.0
20250823T1400,21.420246,0.0,46.554817,7.5170207,343.30075,100.0
20250823T1500,21.090246,0.0,47.54359,8.12197,347.19574,99.0
20250823T1600,20.800245,0.0,48.534046,8.350138,352.5686,92.0
20250823T1700,19.920246,0.0,50.36524,7.5685663,357.2737,92.0
20250823T1800,18.110245,0.0,58.080654,6.130579,356.63354,92.0
20250823T1900,15.640245,0.0,71.835106,4.6938252,355.60132,94.0
20250823T2000,13.840245,0.0,78.00483,5.4477882,352.40536,82.0
20250823T2100,13.010245,0.0,82.36031,5.8048253,352.875,82.0
20250823T2200,13.140245,0.0,83.04394,2.9024127,7.125,50.0
20250823T2300,12.730246,0.0,82.601425,3.8773184,21.801407,48.0
20250824T0000,11.870245,0.0,84.754875,1.9386592,68.19859,35.0
20250824T0100,10.950245,0.0,90.28529,1.5273507,44.999985,33.0
20250824T0200,11.010245,0.0,91.57976,3.4152596,341.56506,80.0
20250824T0300,10.980246,0.0,89.194756,4.829907,333.43497,63.0
20250824T0400,10.800245,0.0,89.84634,4.3498964,335.55603,52.0
20250824T0500,10.940246,0.0,88.58894,4.829907,333.43497,46.0
20250824T0600,12.220245,0.0,88.52647,4.5536795,341.56506,40.0
20250824T0700,14.620245,0.0,78.388214,4.68,360.0,27.0
20250824T0800,17.140245,0.0,69.85775,5.815978,21.801407,21.0
20250824T0900,18.620245,0.0,64.29503,6.763786,25.201126,57.0
20250824T1000,20.030245,0.0,59.5742,7.729527,27.75853,45.0
20250824T1100,21.740246,0.0,54.709515,8.534353,27.645966,75.0
20250824T1200,21.810246,0.0,51.62622,7.771331,13.392487,73.0
20250824T1300,22.380245,0.0,48.9665,7.2,360.0,71.0
20250824T1400,22.700245,0.0,47.004375,5.8048253,7.125,67.0
20250824T1500,23.320246,0.0,46.303726,6.130579,3.3664398,68.0
20250824T1600,22.530245,0.0,46.550377,7.92,360.0,46.0
20250824T1700,21.560246,0.0,47.57755,8.28,360.0,7.0
20250824T1800,19.370245,0.0,52.088432,6.849467,356.98724,1.0
20250824T1900,15.350245,0.0,71.68358,7.69592,10.7842865,0.0
20250824T2000,14.150246,0.0,78.26318,8.311245,17.650116,1.0
20250824T2100,12.940246,0.0,82.01915,8.854829,26.565033,2.0
20250824T2200,12.580245,0.0,83.87225,4.6938257,32.47119,18.0
20250824T2300,12.260245,0.0,84.62894,4.829907,63.43495,14.0
20250825T0000,12.200245,0.0,83.656044,4.1046314,74.74488,8.0
20250825T0100,11.890245,0.0,83.44775,3.2399998,89.99999,11.0
20250825T0200,11.410245,0.0,83.330414,3.96,89.99999,11.0
20250825T0300,9.980246,0.0,88.98455,5.0142193,68.96249,5.0
20250825T0400,9.720245,0.0,90.18563,5.315336,61.699234,6.0
20250825T0500,9.300245,0.0,92.084435,4.198285,59.036232,2.0
20250825T0600,11.830245,0.0,85.96202,3.5455887,66.037506,5.4
20250825T0700,15.000245,0.0,72.97824,3.0758414,69.443954,6.6000004
20250825T0800,17.850245,0.0,61.97154,3.0758414,69.443954,12.0
20250825T0900,19.710245,0.0,58.12771,2.968636,75.96376,12.900001
20250825T1000,21.370245,0.0,54.07393,2.9024127,60.25511,5.1000004
20250825T1100,22.930244,0.0,51.887993,1.835647,78.69006,0.0
20250825T1200,24.100245,0.0,49.398373,1.8,89.99999,0.0
20250825T1300,25.310246,0.0,47.034626,2.16,89.99999,0.0
20250825T1400,25.430244,0.0,45.308495,1.484318,75.96376,0.0
20250825T1500,26.100245,0.0,44.460636,0.71999997,360.0,3.3000002
20250825T1600,25.080246,0.0,46.358437,2.6208394,344.0546,16.800001
20250825T1700,23.590246,0.0,49.424202,4.6938252,355.60132,24.900002
20250825T1800,21.060246,0.0,59.78165,4.896529,17.102722,26.7
20250825T1900,17.380245,0.0,75.12127,6.696387,36.25383,1.8000001
20250825T2000,16.080246,0.0,79.287285,6.12,61.927513,0.0
20250825T2100,14.820246,0.0,83.75056,4.802999,77.00538,0.0
20250825T2200,13.840245,0.0,89.25922,3.7064266,60.945396,0.0
20250825T2300,12.910245,0.0,92.81235,2.5455842,81.869896,0.0
20250826T0000,12.490245,0.0,93.34514,2.5959969,146.30994,0.0
20250826T0100,11.740245,0.0,94.24428,2.5455842,171.8699,0.0
20250826T0200,11.370245,0.0,94.92318,2.9024127,172.87498,0.0
20250826T0300,11.210245,0.0,95.68277,2.8799999,180.0,0.0
20250826T0400,11.300245,0.0,96.393425,3.2399998,180.0,0.0
20250826T0500,11.430245,0.0,96.91442,3.6179552,174.28941,0.0
20250826T0600,13.770246,0.0,90.32278,5.0142193,158.9625,0.0
20250826T0700,16.770245,0.0,80.593155,4.3498964,155.55605,0.3
20250826T0800,20.130245,0.0,71.31106,5.154415,155.22485,0.0
20250826T0900,23.720245,0.0,60.718483,6.0347,162.64597,0.0
20250826T1000,25.550245,0.0,52.298214,5.315336,151.69923,3.6000001
20250826T1100,27.260244,0.0,45.542194,6.130579,176.63354,14.1
20250826T1200,29.040245,0.0,41.19531,8.209263,195.25513,5.1000004
20250826T1300,30.080246,0.0,38.013153,8.373386,205.46335,25.800001
20250826T1400,30.260244,0.0,36.652977,7.9036193,210.06859,26.7
20250826T1500,30.080246,0.0,36.53114,6.6087217,209.35776,28.500002
20250826T1600,28.960245,0.0,37.874233,3.2599385,173.6598,29.1
20250826T1700,26.980246,0.0,63.211147,2.9024127,172.87498,29.7
20250826T1800,24.790245,0.0,54.555492,7.42159,219.09386,74.0
20250826T1900,23.040245,0.0,63.153427,9.085988,236.30994,97.0
20250826T2000,20.800245,0.2,79.190414,7.491114,215.21759,86.0
20250826T2100,19.700245,0.7,87.80231,7.69592,190.7843,93.0
20250826T2200,18.880245,1.3,91.8407,5.6920996,161.56505,98.0
20250826T2300,18.760244,1.5,94.190506,5.815978,158.1986,92.0
20250827T0000,18.770245,1.6,93.36018,4.6938252,184.39871,62.0
20250827T0100,18.680244,0.9,94.42599,5.4119864,183.81407,33.0
20250827T0200,18.060246,0.6,95.66947,4.510787,151.38954,28.0
20250827T0300,17.720245,0.4,95.96399,6.28713,156.37062,38.0
20250827T0400,17.690245,0.3,95.59736,6.489992,160.55997,29.0
20250827T0500,17.250246,0.2,95.52247,6.193674,144.46231,19.0
20250827T0600,18.080246,0.0,94.94394,5.8603754,137.48955,8.400001
20250827T0700,20.050245,0.6,89.90569,4.8433046,138.01279,11.0
20250827T0800,21.460245,0.4,83.7009,5.904439,142.4314,12.0
20250827T0900,22.660246,0.0,77.57279,7.0911775,156.0375,21.0
20250827T1000,23.810246,0.0,73.90144,9.0,180.0,30.000002
20250827T1100,23.820246,0.0,71.70784,8.942214,220.1009,30.000002
20250827T1200,23.840246,0.0,73.12237,10.883676,214.2157,30.000002
20250827T1300,24.750246,0.0,71.692825,7.24486,206.56505,29.7
20250827T1400,25.740246,0.0,70.14645,5.8048253,172.87498,26.7
20250827T1500,25.540245,0.0,70.15342,6.28713,193.24052,29.0
20250827T1600,24.620245,0.0,73.20875,3.8773184,201.8014,19.0
20250827T1700,23.670246,0.0,74.857765,2.0991426,210.96376,17.400002
20250827T1800,22.800245,0.0,76.962,1.8,89.99999,20.400002
20250827T1900,20.640245,0.0,87.44017,4.32,89.99999,23.7
20250827T2000,19.960245,0.0,90.46755,4.6938252,94.398705,29.1
20250827T2100,19.410246,0.0,94.81088,4.0249224,100.30484,28.800001
20250827T2200,19.820246,0.4,88.70548,1.9386592,21.801407,36.0
20250827T2300,19.300245,0.8,90.710304,5.4119864,273.8141,70.0
20250828T0000,18.500246,0.9,93.82246,6.379216,286.38956,95.0
20250828T0100,18.370245,1.5,92.750305,2.3051248,321.3402,100.0
20250828T0200,17.550245,1.3,96.2652,2.6208394,105.9454,99.0
20250828T0300,17.620245,1.2,96.69675,4.6938257,212.47119,100.0
20250828T0400,17.410246,1.0,98.11791,4.802999,167.00539,99.0
20250828T0500,17.350245,1.0,97.93006,5.506941,168.69006,98.0
20250828T0600,17.420246,1.6,96.93882,7.754637,201.8014,96.0
20250828T0700,17.830246,2.1,95.116394,9.504272,217.30396,92.0
20250828T0800,18.260244,1.8,91.51282,8.049845,206.56505,92.0
20250828T0900,18.670246,1.1,91.01555,10.009036,217.69424,95.0
20250828T1000,19.710245,0.3,83.55846,4.452954,194.03624,80.0
20250828T1100,20.150246,0.3,81.76787,7.172949,197.52557,99.0
20250828T1200,20.780245,0.2,79.94652,7.9036193,210.06859,95.0
20250828T1300,21.100245,0.1,78.03338,8.654987,225.0,87.0
20250828T1400,21.090246,0.0,76.751175,6.1305785,229.76364,74.0
20250828T1500,21.220245,0.3,74.409134,3.5455887,203.9625,47.0
20250828T1600,21.220245,0.4,75.89593,3.6179552,185.71059,30.000002
20250828T1700,20.560246,0.5,78.905014,1.4399999,180.0,54.0
20250828T1800,19.180244,0.7,86.37232,2.0991426,149.03624,43.0
20250828T1900,18.120245,0.3,90.8642,3.6,143.1301,42.0
20250828T2000,17.730246,1.2,92.303215,3.563818,225.0,72.0
20250828T2100,17.450245,1.5,92.93992,4.896529,287.10272,89.0
20250828T2200,16.830246,2.1,94.10976,9.178235,221.82018,99.0
20250828T2300,16.160246,2.9,91.9754,11.298495,247.52057,100.0
20250829T0000,15.440246,3.5,91.037674,8.654986,253.07248,100.0
20250829T0100,15.010245,2.4,91.78514,6.763786,205.20113,99.0
20250829T0200,14.590245,1.6,93.946915,9.227524,200.55605,78.0
20250829T0300,13.870245,0.7,94.78022,7.5685663,177.27368,18.0
20250829T0400,13.320246,0.0,94.75668,5.2416787,164.0546,23.0
20250829T0500,12.940246,0.0,96.50987,5.0911684,171.8699,17.0
20250829T0600,14.040245,0.0,95.598656,7.928178,177.39743,9.0
20250829T0700,16.180246,0.0,88.292274,6.28713,193.24052,3.0
20250829T0800,17.910246,0.0,78.7265,7.072878,194.74356,2.0
20250829T0900,19.170246,0.0,72.48926,8.557102,194.62088,13.0
20250829T1000,20.880245,0.0,65.598694,8.473393,192.26477,44.0
20250829T1100,21.350245,0.0,58.87668,11.620809,196.18921,82.0
20250829T1200,22.800245,0.0,54.085247,12.10157,202.75098,61.0
20250829T1300,23.300245,0.0,50.700684,13.217443,209.35776,51.0
20250829T1400,22.520245,0.0,50.727608,12.768586,229.57393,43.0
20250829T1500,21.970245,0.0,51.634377,11.435313,241.82141,73.0
20250829T1600,20.550245,0.2,58.682644,9.178235,228.17984,94.0
20250829T1700,19.300245,0.1,62.639874,7.653705,221.18593,93.0
20250829T1800,17.810246,0.8,75.24288,5.315336,208.30077,76.0
20250829T1900,16.780245,0.0,84.14416,5.8048253,172.87498,43.0
20250829T2000,16.290245,0.0,86.36917,6.2145634,169.99202,26.0
20250829T2100,16.020247,0.0,86.62462,6.489992,183.17982,50.0
20250829T2200,16.000246,0.1,80.169586,6.830519,198.43495,90.0
20250829T2300,15.650246,0.1,83.408775,6.696387,216.25385,96.0
20250830T0000,15.440246,0.2,85.49441,8.39657,239.03624,82.0
20250830T0100,15.200245,0.3,87.22832,7.928177,230.52754,60.0
20250830T0200,14.860246,0.3,88.641365,9.290511,234.46233,72.0
20250830T0300,14.870245,0.0,88.99227,9.021574,241.38954,74.0
20250830T0400,14.540245,0.0,90.61806,7.386582,223.02507,52.0
20250830T0500,14.420245,0.0,92.230644,7.4128532,209.05461,51.0
20250830T0600,14.930245,0.0,90.76485,7.9036193,210.06859,41.0
20250830T0700,15.990245,0.0,85.496796,9.1641035,225.0,38.0
20250830T0800,16.940245,0.0,82.31888,9.504272,232.69606,49.0
20250830T0900,17.650246,0.0,79.04833,8.435069,230.19443,23.0
20250830T1000,19.150246,0.0,74.83148,7.754637,248.1986,54.0
20250830T1100,19.800245,0.0,72.18036,8.707237,240.25513,56.0
20250830T1200,20.120245,0.0,71.03255,10.495713,239.03624,57.0
20250830T1300,19.860245,0.0,70.24959,8.0899935,237.72437,36.0
20250830T1400,20.190245,0.0,67.578926,7.928177,230.52754,35.0
20250830T1500,20.650246,0.0,65.25109,7.928177,230.52754,36.0
20250830T1600,20.920246,0.0,64.044876,7.127636,225.0,36.0
20250830T1700,19.810246,0.0,66.31879,5.3999996,233.1301,26.0
20250830T1800,17.750246,0.0,79.320694,3.6,233.1301,23.0
20250830T1900,17.280245,0.0,78.428215,4.802999,192.99461,29.0
20250830T2000,16.140245,0.0,81.46525,5.771239,183.57634,28.0
20250830T2100,14.120245,0.0,91.186424,6.12,180.0,21.0
20250830T2200,13.770246,0.0,95.40077,4.73506,171.25385,14.0
20250830T2300,13.300245,0.0,96.33024,6.0347,162.64597,20.0
20250831T0000,13.020246,0.0,97.27912,5.634891,153.43495,31.0
20250831T0100,12.640245,0.0,98.17385,5.3999996,143.1301,50.0
20250831T0200,12.600245,0.0,98.69323,5.3517847,137.72632,68.0
20250831T0300,12.620245,0.0,98.758675,5.6233797,140.19443,77.0
20250831T0400,13.190246,0.0,96.3268,6.4096174,141.84277,91.0
20250831T0500,13.790245,0.0,93.35362,6.696387,143.74615,95.0
20250831T0600,14.480246,0.0,91.45086,6.989936,145.49147,100.0
20250831T0700,15.8102455,0.0,87.4572,6.696387,143.74615,98.0
20250831T0800,17.510244,0.0,83.303825,5.991594,147.26477,95.0
20250831T0900,20.380245,0.0,73.12921,5.95906,154.98311,70.0
20250831T1000,22.870245,0.0,63.197155,8.373386,154.53665,53.0
20250831T1100,23.440245,0.0,58.423668,9.9571085,167.47119,39.0
20250831T1200,24.970245,0.0,57.08048,8.4042845,170.13419,31.0
20250831T1300,25.070246,0.0,55.47717,6.2145634,169.99202,31.0
20250831T1400,26.130245,0.0,54.123165,4.6938257,147.52881,39.0
20250831T1500,25.830246,0.0,53.186096,5.4833565,113.19859,65.0
20250831T1600,25.410246,0.0,54.570522,6.87779,96.009,61.0
20250831T1700,24.450245,0.0,57.692345,5.771239,93.576324,16.0
20250831T1800,20.860245,0.0,70.07731,7.208994,92.862404,15.0
20250831T1900,19.470245,0.0,76.25264,6.638072,102.52881,21.0
20250831T2000,18.520245,0.0,82.248825,6.12,118.07248,14.0
20250831T2100,18.090246,0.0,83.049675,3.6,143.1301,29.400002
20250831T2200,17.560246,0.0,85.43919,4.6938252,175.60129,31.0
20250831T2300,17.340246,0.0,85.195366,4.452954,194.03624,77.0
20250901T0000,17.060246,0.0,83.95734,6.989936,235.49149,100.0
20250901T0100,17.050245,0.0,81.265686,6.151683,249.44395,95.0
20250901T0200,16.750246,0.2,82.67208,2.8116899,230.19443,96.0
20250901T0300,16.200245,0.7,87.095184,3.396233,212.00539,100.0
20250901T0400,15.950245,1.8,89.662605,3.4152596,198.43495,100.0
20250901T0500,15.790245,2.4,90.94298,3.096837,215.53769,100.0
20250901T0600,15.990245,2.2,92.623024,4.5820518,225.0,100.0
20250901T0700,16.350246,1.2,93.36335,5.6920996,198.43495,92.0
20250901T0800,17.130245,0.8,92.269585,4.2136917,160.01689,84.0
20250901T0900,18.180244,0.7,90.81014,4.5536795,161.56505,83.0
20250901T1000,19.240246,0.0,80.40543,5.0142193,201.0375,42.0
20250901T1100,19.870245,0.5,74.710175,5.904439,217.5686,59.0
20250901T1200,20.560246,0.2,71.66764,4.6800003,247.38014,42.0
20250901T1300,20.250246,0.0,70.23303,2.968636,284.03625,80.0
20250901T1400,20.900246,0.0,69.23028,1.835647,348.69006,87.0
20250901T1500,20.830246,0.1,71.624664,2.2768397,341.56506,92.0
20250901T1600,20.150246,0.1,74.660706,3.2599385,276.34018,98.0
20250901T1700,18.800245,0.1,81.54559,5.95906,244.98311,99.0
20250901T1800,17.010244,0.5,91.20061,5.991594,237.26477,100.0
20250901T1900,16.670246,1.9,90.00808,2.9024127,172.87498,99.0
20250901T2000,15.770246,0.8,94.55125,3.319036,130.60129,98.0
20250901T2100,15.660245,0.0,94.791916,4.3349743,131.63353,64.0
20250901T2200,14.920245,0.0,96.50421,4.379589,170.53767,45.0
20250901T2300,14.400246,0.0,97.37469,6.379216,163.61046,49.0
20250902T0000,14.300245,0.0,97.11869,6.924738,188.97263,46.0
20250902T0100,14.100245,0.0,96.98701,6.519877,186.3402,38.0
20250902T0200,13.850245,0.0,96.41037,5.0911684,188.1301,19.0
20250902T0300,13.930245,0.0,95.4694,4.896529,197.10272,14.0
20250902T0400,13.670245,0.0,94.896484,4.6938252,184.39871,23.0
20250902T0500,13.480246,0.0,95.38977,5.506941,191.30994,29.0
20250902T0600,14.5602455,0.0,92.845375,7.172949,197.52557,40.0
20250902T0700,15.550245,0.0,89.28132,9.178235,228.17984,38.0
20250902T0800,16.520247,0.0,84.55471,10.315115,240.75117,53.0
20250902T0900,17.370245,0.0,77.01686,10.495713,247.83365,25.0
20250902T1000,18.420246,0.0,71.73911,7.5685663,244.65384,32.0
20250902T1100,19.490246,0.0,66.42521,8.287822,235.61966,40.0
20250902T1200,20.540245,0.0,62.142544,9.0,233.1301,34.0
20250902T1300,20.900246,0.0,57.72968,9.686609,228.01279,48.0
20250902T1400,21.800245,0.0,54.652622,9.422101,223.45184,85.0
20250902T1500,21.660246,0.0,53.258965,7.653705,228.81409,89.0
20250902T1600,20.850245,0.0,55.17357,6.439876,243.43495,59.0
20250902T1700,19.440245,0.0,62.506325,4.0249224,206.56505,24.0
